				VRZ	VRZ_BY	VRZ	1000	0			0	0	0																										HB		0	BAB	BAB-km												DZS	Adressen		Inselbus		Lokalbus	EAK	UZ 				Prinzip	Steuerung								der SST in															Rechts	Hoch	Höhe (ü. NN)	Koordinaten	nur bei Einbiegern			nur bei Abb.	zwischen-/ bei-As	und-AS	
				UZ	UZ_BY	UZ	1000	1			201	1																											HB		0		von	bis	Topographie	Bezeichnung	Location	Dist.	XHI	HI	LO 	IP-Adresse SM	Subnetzmaske	Port-Nr.(IP)	Zst.Nr.	FG	DE-Kanal	Port	Slave/SM	Slave	Kanal	ID	intern	Version	Typ	Anzeige		Bemerkungen 1	Bemerkungen 2	Bemerkungen 3	Typ	Bit	Projekt	Hers.	Fahrtrichtung										WVZ-Semantik (nur für PW)								neu 03/2015	von Richtung	von Str. Nr.	in Richtung	Str. in Richtg.			
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30a - SST 30a	A 070 B 042,0	12419	47	30	83	2F					4	105	205	3	0	4		28	TLS02		b	2	WZG C erste Textzeile zwischen dem HFS und 1. ÜFS der FR Süd/West		"90=""Auf 200m""; 213=""Umleitung"""			SBA A70 TSB	Weiss	Schweinfurt	AQ 30a	Wechselzeichengeber	A070B042,0			A070 B42,0	62,064	WVZ-C	#62#63#66#78#81#82#83#84#86#90#91#92#93#94#96#102#213		2		Süd/ West	HFS-UEFS1	10,622205491	49,978279511	260,524		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30a - SST 30a	A 070 B 042,0	12419	47	30	83	2F					3	33	205	3	0	1		28	TLS02				Helligkeitssensor			61		SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,0	Helligkeit	A070B042,0			A070 B42,0	42,092						Süd/ West	Rechts	10,621947635	49,978307354	259,730		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30a - SST 30a	A 070 B 042,0	12419	47	30	83	2F					6	1	205	3	0	1		28	TLS02				Tür zu / auf			48	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,0	Türkontakt	A070B042,0			A070 B42,0	42,092						Süd/ West	Rechts	10,621947635	49,978307354	259,730		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30a - SST 30a	A 070 B 042,0	12419	47	30	83	2F					6	2	205	3	0	2		28	TLS02				Netzspannung OK / NOK			51	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,0	Stromversorgung	A070B042,0			A070 B42,0	42,092						Süd/ West	Rechts	10,621947635	49,978307354	259,730		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30a - SST 30a	A 070 B 042,0	12419	47	30	83	2F					6	3	205	3	0	3		28	TLS02				Heizung aus / ein			52	1	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,0	Heizung	A070B042,0			A070 B42,0	42,092						Süd/ West	Rechts	10,621947635	49,978307354	259,730		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					1	1	205	5	0	1		28	TLS02				HFS FR Nord/Ost	Überkopfdetektor				SBA A70 TSB	Weiss	Bamberg	Radar 1	Messschleife	A070A042,0			A070 A42,0	42,092						Nord/ Ost	HFS	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					1	2	205	5	0	2		28	TLS02				1. ÜFS FR Nord/Ost	Überkopfdetektor				SBA A70 TSB	Weiss	Bamberg	Radar 2	Messschleife	A070A042,0			A070 A42,0	42,092						Nord/ Ost	UEFS1	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	194	205	5	4	0		28	TLS02				Clusterkanal 1. Querschnitt FR Nord/Ost					SBA A70 TSB	Weiss	Bamberg	SS A070 A42,0	Cluster	A070A042,0			A070 A42,0	42,092						Nord/ Ost		10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	1	205	5	4	1		28	TLS02		b	2	WZG A für HFS der FR Nord/Ost					SBA A70 TSB	Weiss	Bamberg	AQ 30a	Wechselzeichengeber	A070A042,0			A070 A42,0	42,092	WVZ-A	#9#22#24#26#28#30#31#33#42#44#46#48#50#54#111#113		1		Nord/ Ost	HFS	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	2	205	5	4	2		28	TLS02		b	2	WZG A für 1. ÜFS der FR Nord/Ost					SBA A70 TSB	Weiss	Bamberg	AQ 30a	Wechselzeichengeber	A070A042,0			A070 A42,0	42,092	WVZ-A	#9#22#24#26#28#30#31#33#42#44#46#48#50#54#111#114		1		Nord/ Ost	UEFS1	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	65	205	5	4	3		28	TLS02		b	2	WZG B zwischen dem HFS und 1. ÜFS der FR Nord/Ost					SBA A70 TSB	Weiss	Bamberg	AQ 30a	Wechselzeichengeber	A070A042,0			A070 A42,0	42,092	WVZ-B	#1#4#8#9#10#12#31#32#39#51#52#53		1		Nord/ Ost	HFS-UEFS1	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	73	205	5	4	4		28	TLS02		b	2	WZG C erste Textzeile zwischen dem HFS und 1. ÜFS der FR Nord/Ost		"90=""Auf 200m""; 213=""Umleitung"""			SBA A70 TSB	Weiss	Bamberg	AQ 30a	Wechselzeichengeber	A070A042,0			A070 A42,0	42,092	WVZ-C	#62#63#66#78#81#82#83#84#86#90#91#92#93#94#96#102#213		2		Nord/ Ost	HFS-UEFS1	10,622668186	49,977883102	258,722	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	141	205	5	4	6		30	TLS02		a	1	Fail-Save am rechten Stiel	AQ 29	"241=60km/h;242=40km/h;243=leer"			SBA A70 TSB	Weiss	Bamberg	AQ 30 (Prisma)	Prismenwender	A070A042,0			A070 A42,0	42,070	PW	#241#242#243		1		Nord/ Ost	Rechts	10,622385800	49,977882675	259,125	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					4	142	205	5	4	8		30	TLS02		a	1	Fail-Save am linken Stiel		"241=60km/h;242=40km/h;243=leer"			SBA A70 TSB	Weiss	Bamberg	AQ 30 (Prisma)	Prismenwender	A070A042,0			A070 A42,0	42,070	PW	#241#242#243		1		Nord/ Ost	Links	10,622385800	49,977882675	259,125	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					3	1	205	5	4	1		28	TLS02				Helligkeitssensor			61		SBA A70 TSB	Weiss	Bamberg	SS A070 A42,0	Helligkeit	A070A042,0			A070 A42,0	42,074						Nord/ Ost	Rechts	10,622433718	49,977873657	258,823	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					6	1	205	5	0	1		28	TLS02				Tür zu / auf			48	0	SBA A70 TSB	Weiss	Bamberg	SS A070 A42,0	Türkontakt	A070A042,0			A070 A42,0	42,074						Nord/ Ost	Rechts	10,622433718	49,977873657	258,823	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					6	2	205	5	0	2		28	TLS02				Netzspannung OK / NOK			51	0	SBA A70 TSB	Weiss	Bamberg	SS A070 A42,0	Stromversorgung	A070A042,0			A070 A42,0	42,074						Nord/ Ost	Rechts	10,622433718	49,977873657	258,823	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,030		AQ 30 - SST 30	A 070 A 042,0	12419	48	30	83	30					6	3	205	5	0	3		28	TLS02				Heizung aus / ein			52	1	SBA A70 TSB	Weiss	Bamberg	SS A070 A42,0	Heizung	A070A042,0			A070 A42,0	42,074						Nord/ Ost	Rechts	10,622433718	49,977873657	258,823	neu 2015	Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	1	205	4	0	1		28	TLS02				1. MQ HFS FR Nord/Ost	MQ 35	km 42,502			SBA A70 TSB	Weiss	Schweinfurt	MQ 1.1, 1.2	Messschleife	A070A042,5			A070 A42,5	42,543						Nord/ Ost	HFS	10,628880490	49,978363836	253,706		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	2	205	4	0	1		28	TLS02				1. MQ ÜFS FR Nord/Ost	MQ 35	km 42,502			SBA A70 TSB	Weiss	Schweinfurt	MQ 2.1, 2.2	Messschleife	A070A042,5			A070 A42,5	42,543						Nord/ Ost	UEFS1	10,628880490	49,978363836	253,706		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,905		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	9	205	4	0	2		28	TLS02				2. MQ HFS FR Nord/Ost	MQ 36	km 42,905			SBA A70 TSB	Weiss	Schweinfurt	MQ 9.1, 9.2	Messschleife	A070A042,5			A070 A42,5	42,905						Nord/ Ost	HFS	10,633977159	49,978020598	253,700		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,905		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	10	205	4	0	2		28	TLS02				2. MQ ÜFS FR Nord/Ost	MQ 36	km 42,905			SBA A70 TSB	Weiss	Schweinfurt	MQ 10.1, 10.2	Messschleife	A070A042,5			A070 A42,5	42,905						Nord/ Ost	UEFS1	10,633977159	49,978020598	253,700		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	33	205	4	0	3		28	TLS02				1. MQ HFS FR Süd/West	MQ 35a	km 42,502			SBA A70 TSB	Weiss	Schweinfurt	MQ 33.1, 33.2	Messschleife	A070B042,5			A070 B42,5	42,543						Süd/ West	HFS	10,628880490	49,978363836	253,706		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	34	205	4	0	3		28	TLS02				1. MQ ÜFS FR Süd/West	MQ 35a	km 42,502			SBA A70 TSB	Weiss	Schweinfurt	MQ 34.1, 34.2	Messschleife	A070B042,5			A070 B42,5	42,543						Süd/ West	UEFS1	10,628880490	49,978363836	253,706		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,905		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	41	205	4	0	4		28	TLS02				2. MQ HFS FR Süd/West	MQ 36a	km 42,905			SBA A70 TSB	Weiss	Schweinfurt	MQ 42.1, 42.2	Messschleife	A070B042,5			A070 B42,5	42,905						Süd/ West	HFS	10,633977159	49,978020598	253,700		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,905		SST 35a	A 070 B 042,5	12419	52	30	83	34					1	42	205	4	0	4		28	TLS02				2. MQ ÜFS FR Süd/West	MQ 36a	km 42,905			SBA A70 TSB	Weiss	Schweinfurt	MQ 43.1, 43.2	Messschleife	A070B042,5			A070 B42,5	42,905						Süd/ West	UEFS1	10,633977159	49,978020598	253,700		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					4	193	205	4	0	0		28	TLS02				Clusterkanal 1. Querschnitt FR Süd/West					SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,5	Cluster	A070B042,5			A070 B42,5	42,551						Süd/ West	Rechts	10,629005248	49,978453295	254,134		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					4	183	205	4	0	1		28	TLS02		b	2	WVZ FS Sperrung FR Schweinfurt					SBA A70 TSB	Weiss	Schweinfurt	AQ35a (1xWVZ)	Wechselzeichengeber	A070B042,5			A070 B42,5	42,498	WVZ-A	#111		1		Süd/ West	HFS	10,628440350	49,978373898	254,067		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					3	1	205	4	0	1		28	TLS02				Helligkeitssensor			61		SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,5	Helligkeit	A070B042,5			A070 B42,5	42,551						Süd/ West	Rechts	10,629005248	49,978453295	254,134		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					6	1	205	4	0	1		28	TLS02				Tür zu / auf			48	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,5	Türkontakt	A070B042,5			A070 B42,5	42,551						Süd/ West	Rechts	10,629005248	49,978453295	254,134		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					6	2	205	4	0	2		28	TLS02				Netzspannung OK / NOK			51	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,5	Stromversorgung	A070B042,5			A070 B42,5	42,551						Süd/ West	Rechts	10,629005248	49,978453295	254,134		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	042,502		SST 35a	A 070 B 042,5	12419	52	30	83	34					6	3	205	4	0	3		28	TLS02				Heizung aus / ein			52	1	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B42,5	Heizung	A070B042,5			A070 B42,5	42,551						Süd/ West	Rechts	10,629005248	49,978453295	254,134		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	1	206	3	0	1		28	TLS02				1. MQ HFS FR Nord/Ost	MQ 38	km 43,328			SBA A70 TSB	Weiss	Schweinfurt	MQ 9.1, 9.2	Messschleife	A070A043,3			A070 A43,3	43,302						Nord/ Ost	HFS	10,639420913	49,977699840	246,011		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	2	206	3	0	1		28	TLS02				1. MQ ÜFS FR Nord/Ost	MQ 38	km 43,328			SBA A70 TSB	Weiss	Schweinfurt	MQ 10.1, 10.2	Messschleife	A070A043,3			A070 A43,3	43,302						Nord/ Ost	UEFS1	10,639420913	49,977699840	246,011		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,035		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	9	206	3	0	2		28	TLS02				2. MQ HFS FR Nord/Ost	MQ 37	km 43,035			SBA A70 TSB	Weiss	Schweinfurt	MQ 1.1, 1.2	Messschleife	A070A043,3			A070 A43,3	43,035						Nord/ Ost	HFS	10,635855811	49,977952703	247,500		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,035		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	10	206	3	0	2		28	TLS02				2. MQ ÜFS FR Nord/Ost	MQ 37	km 43,035			SBA A70 TSB	Weiss	Schweinfurt	MQ 2.1, 2.2	Messschleife	A070A043,3			A070 A43,3	43,035						Nord/ Ost	UEFS1	10,635855811	49,977952703	247,500		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	33	206	3	0	3		28	TLS02				1. MQ HFS FR Süd/West	MQ 38a	km 43,328			SBA A70 TSB	Weiss	Schweinfurt	MQ 42.1, 42.2	Messschleife	A070B043,3			A070 B43,3	43,302						Süd/ West	HFS	10,639420913	49,977699840	246,011		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	34	206	3	0	3		28	TLS02				1. MQ ÜFS FR Süd/West	MQ 38a	km 43,328			SBA A70 TSB	Weiss	Schweinfurt	MQ 43.1, 43.2	Messschleife	A070B043,3			A070 B43,3	43,302						Süd/ West	UEFS1	10,639420913	49,977699840	246,011		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,035		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	41	206	3	0	4		28	TLS02				2. MQ HFS FR Süd/West	MQ 37a	km 43,035			SBA A70 TSB	Weiss	Schweinfurt	MQ 33.1, 33.2	Messschleife	A070B043,3			A070 B43,3	43,035						Süd/ West	HFS	10,635855811	49,977952703	247,500		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,035		SST 38a	A 070 B 043,3	12419	60	30	83	3C					1	42	206	3	0	4		28	TLS02				2. MQ ÜFS FR Süd/West	MQ 37a	km 43,035			SBA A70 TSB	Weiss	Schweinfurt	MQ 34.1, 34.2	Messschleife	A070B043,3			A070 B43,3	43,035						Süd/ West	UEFS1	10,635855811	49,977952703	247,500		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					4	194	206	3	0	0		28	TLS02				Clusterkanal 1. Querschnitt FR Nord/Ost					SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,3	Cluster	A070A043,3			A070 B43,3	43,317						Süd/ West	Rechts	10,639634410	49,977765688	245,586		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					4	151	206	3	0	1		28	TLS02		b	2	WVZ FS Sperrung FR Bamberg					SBA A70 TSB	Weiss	Schweinfurt	AQ38a (1xWVZ)	Wechselzeichengeber	A070A043,3			A070 A43,3	43,342	WVZ-A	#111		1		Nord/ Ost	HFS	10,640112015	49,977673470	254,675		Schweinfurt		Bamberg		AS 11 Knetzgau	AS 12 Eltmann (B26)	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					3	33	206	3	0	1		28	TLS02				Helligkeitssensor			61		SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,3	Helligkeit	A070A043,3			A070 B43,3	43,317						Süd/ West	Rechts	10,639634410	49,977765688	245,586		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					6	1	206	3	0	1		28	TLS02				Tür zu / auf			48	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,3	Türkontakt	A070B043,3			A070 B43,3	43,317						Süd/ West	Rechts	10,639634410	49,977765688	245,586		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					6	2	206	3	0	2		28	TLS02				Netzspannung OK / NOK			51	0	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,3	Stromversorgung	A070B043,3			A070 B43,3	43,317						Süd/ West	Rechts	10,639634410	49,977765688	245,586		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,306		SST 38a	A 070 B 043,3	12419	60	30	83	3C					6	3	206	3	0	3		28	TLS02				Heizung aus / ein			52	1	SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,3	Heizung	A070B043,3			A070 B43,3	43,317						Süd/ West	Rechts	10,639634410	49,977765688	245,586		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,580		AQ 40a - SST 40a	A 070 B 043,5	12419	62	30	83	3E					1	33	206	4	4	1		28	TLS02				HFS FR Süd/West	Überkopfdetektor				SBA A70 TSB	Weiss	Schweinfurt	Radar 33	Messschleife	A070B043,5			A070 B43,5	43,600						Süd/ West	HFS	10,643533815	49,977455573	244,042		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,580		AQ 40a - SST 40a	A 070 B 043,5	12419	62	30	83	3E					1	34	206	4	4	2		28	TLS02				1. ÜFS FR Süd/West	Überkopfdetektor				SBA A70 TSB	Weiss	Schweinfurt	Radar 34	Messschleife	A070B043,5			A070 B43,5	43,600						Süd/ West	UEFS1	10,643535757	49,977547446	244,087		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Knetzgau	Aktiv	X	A 70	043,580		AQ 40a - SST 40a	A 070 B 043,5	12419	62	30	83	3E					4	193	206	4	4	0		28	TLS02				Clusterkanal 1. Querschnitt FR Süd/West					SBA A70 TSB	Weiss	Schweinfurt	SS A070 B43,5	Cluster	A070B043,5			A070 B43,5	43,540						Süd/ West	Rechts	10,642710555	49,977578772	243,314		Bamberg		Schweinfurt		AS 12 Eltmann (B26)	AS 11 Knetzgau	
