NewId;OldId;DE;LOD;DIST;KontenNr
wzg.wzg_96_146145_mch_wta1_73.m.de;;73;37575;178;9619378
wzg.dlz_99_4331_lin_dlz2_34.m.de;;34;38696;128;9906304
wzg.wzg99-076-sbg_a1_33.m.de;;33;38702;2;9907714
wzg.aqq253_mch_a1_33.m.de;;33;3162;5;809477
wzg.wzg_9_496600_mch_b1_97.m.de;WZG_AQ_9_496600_Mch_97;97;3587;95;918367
wzg.wzgwwq114-pas_w5_5.m.de;;5;36742;192;9406144
wzg.wzg9-786-mch_c1_105.m.de;WZG_AQ9_786_Mch_105;105;35669;236;9131500
wzg.wzgaq10b-mch_a2_35.m.de;;35;36742;71;9406023
wzg.wzg_9_493840_nbg_a3_3.m.de;WZG_AQ_9_493840_Nbg_3;3;3547;203;908235
wzg.wzg_9_485900_nbg_a4_4.m.de;WZG_AQ_9_485900_Nbg_4;4;3546;73;907849
wzg.wzg9-280-nbg_c2_74.m.de;WZG_AQ9_280_Nbg_74;74;35277;238;9031150
aq.aqq237_mch_h.m.de;;0;3161;37;809253
wzg.wzg_b2n_006300_gap_dlz2_gv_2.m.de;;2;809;156;207260
wzg.cluster_aq99-721-stg_194.m.de;;194;38744;83;9918547
wzg.wwq_a7_944_025_fue_pw5_37.m.de;;37;2810;24;719384
wzg.wzg_b2n_007279_mch_a2_134.m.de;;134;848;188;217276
wzg.wzg99-640-stg_a4_5.m.de;;5;38745;195;9918915
wzg.wzg_8_10000_stg_b1_97.m.de;;97;3145;64;805184
wzg.wzg_96_154250_lin_dlz1_177.m.de;;177;37576;102;9619558
wzg.cluster_aq99-258-sbg_pw_195.m.de;;195;38706;204;9908940
aq.aq_9_484325_mch.m.de;;0;3585;9;917769
wzg.wzg99-200-sbg_w7_39.m.de;AQ99-200-Sbg_39;39;38705;151;9908631
wzg.wzg99-079b-l-sbg_a1_162.m.de;;162;38702;66;9907778
wzg.cluster_aq_b2n_008757_mch_cluster_196.m.de;;196;848;208;217296
wzg.wzg_99_18185_stg_w4_228.m.de;WWQ_99.X2_228;228;38739;165;9917349
wzg.wzg99520_stg_b3_67.m.de;;67;38749;135;9919879
wzg.wzg99-630-stg_w16_17.m.de;AQ99-630-Stg_17;17;38746;20;9918996
wzg.wzgaq13-pas_c1_73.m.de;;73;36742;125;9406077
wzg.wzg9-870-mch_w8_41.m.de;;41;35670;243;9131763
wzg.aqb19_mch_c1_105.m.de;;105;3192;93;817245
wzg.wzg_96_160972_lin_a3_35.m.de;;35;37577;11;9619723
wzg.cluster_aq9-710-mch_193.m.de;WWQ_9710;193;35668;212;9131220
wzg.wzgwwq201-mch_wta1_226.m.de;WWQ94_201_Mch_226;226;36781;224;9416160
wzg.dlz_99_3986_sbg_dlz3_3.m.de;;3;38735;144;9916304
wzg.wzg92-530-mch_c1_105.m.de;;105;36002;123;9216635
wzg.wzg99-030-sbg_b2_98.m.de;;98;38700;60;9907260
wzg.cluster_aqq21_sbg_h_193.m.de;;193;3152;160;807072
wzg.wzg99-056-sbg_lcd1_36.m.de;WWQ_99056_36;36;38701;24;9907480
wzg.aqb25_mch_dlzfs1_56.m.de;;56;3192;8;817160
aq.aqq213_sbg_h.m.de;;0;3160;47;809007
aq.aq92-070-deg.m.de;;0;35961;214;9206230
wzg.wzg_99_18390_stg_w2_226.m.de;WWQ_99.X_226;226;38739;180;9917364
wzg.wzg_96_143281_mch_a1_1.m.de;;1;37575;112;9619312
aq.aq_99_10586_stg.m.de;;0;38737;126;9916798
wzg.aq_a7_947_495_fue_b2_164.m.de;;164;2810;131;719491
wzg.aqq31a_sbg_pw1_129.m.de;;129;3152;209;807121
wzg.wzg_99_4052_lin_a2_162.m.de;;162;38696;128;9906304
wzg.wzg_b2_askre_1556_bc_pw6_6.m.de;;6;37172;31;9516063
wzg.cluster_aq99-050-sbg_193.m.de;;193;38700;242;9907442
wzg.wzg9-610-mch_b2_99.m.de;WZG_AQ9_610_Mch_99;99;35667;224;9130976
aq.aq9-155-nbg.m.de;;0;35279;93;9031517
wzg.wzg99-155-sbg_b1_161.m.de;;161;38704;229;9908453
wzg.wzg_9_502250_mch_wvlt1_163.m.de;WZG_AQ_9_502250_Mch_163;163;3588;113;918641
wzg.wzg_99_29220_stg_c2_74.m.de;;74;38742;221;9918173
wzg.cluster_wwq_99_25130_stg_194.m.de;;194;38702;150;9907862
aq.aqaq202d-mch.m.de;;0;36791;253;9418749
wzg.wzg_b2n_008364_gap_a1_gv_135.m.de;;135;809;181;207285
wzg.wzg99-890-stg_bl1_3.m.de;;3;38699;42;9906986
wzg.wzg92-100-deg_b1_65.m.de;;65;35962;83;9206355
wzg.hs_96_146151_mch_hs1_130.m.de;;130;37575;178;9619378
wzg.aq_a8o_54950_sbg_w1_2.m.de;;2;3154;12;807436
wzg.wzg_96_146145_lin_a1_33.m.de;;33;37575;178;9619378
aq.aq_99_4587_sbg.m.de;;0;38735;225;9916385
wzg.wzg92-686-mch_w3_4.m.de;WWQ_92686_4;4;36000;32;9216032
aq.aq_99_10010_sbg.m.de;;0;38698;64;9906752
wzg.wzg_b2n_006152_mch_led2_gv_161.m.de;;161;848;166;217254
aq.aq99-700-stg.m.de;;0;38745;57;9918777
wzg.cluster_aq_96_159560_lin_195.m.de;;195;37576;234;9619690
wzg.wzgaq115b-pas_a1_161.m.de;;161;36742;188;9406140
aq.aq_96_140129_lin.m.de;;0;37575;36;9619236
wzg.wzgmo94_1-mch_wsled_3.m.de;;3;36782;72;9416264
wzg.cluster_aqq7_sbg_h_193.m.de;;193;38737;219;9916891
wzg.wzg_99_10835_stg_dlz1_41.m.de;;41;38737;126;9916798
wzg.wzg99-810-stg_b1_65.m.de;;65;38741;20;9917716
wzg.aqq245_mch_b1_97.m.de;;97;3161;157;809373
aq.aq_96_154250_lin.m.de;;0;37576;102;9619558
wzg.wwq_a7_960_085_fue_pw5_37.m.de;;37;2812;6;719878
wzg.wzg_96_171584_mch_pw8_8.m.de;;8;37538;239;9609967
wzg.wzg92-584-mch_w9_42.m.de;WWQ_92584_42;42;36001;188;9216444
wzg.wzg_9_491895_nbg_c2_74.m.de;WZG_AQ_9_491895_Nbg_74;74;3547;109;908141
wzg.wzg99-003-sbg_w2_2.m.de;;2;38737;215;9916887
wzg.wzg9-280-nbg_b3_67.m.de;WZG_AQ9_280_Nbg_67;67;35277;238;9031150
wzg.wzg_99_11600_stg_a2_2.m.de;;2;38737;188;9916860
wzg.wzg9-860-mch_w3_36.m.de;;36;35670;217;9131737
aq.aqq269_sbg_h.m.de;;0;3163;51;809779
wzg.wzgaq202e-mch_b1_130.m.de;;130;36791;253;9418749
wzg.wzg9-210-nbg_b3_67.m.de;WZG_AQ9_210_Nbg_67;67;35278;174;9031342
wzg.wzg_9_485750_mch_b1_97.m.de;WZG_AQ_9_485750_Mch_97;97;3585;83;917843
aq.aq_b2n_008100_mch.m.de;;0;848;197;217285
aq.aq99-160-sbg.m.de;;0;38704;249;9908473
wzg.wzg_99_11964_stg_b1_65.m.de;;65;38737;214;9916886
aq.aq9-781a-mch.m.de;;0;3579;175;916399
wzg.wzgaq01-mch_a3_35.m.de;;35;36782;84;9416276
wzg.cluster_aq9-260-nbg_194.m.de;AQ_AQ9_260_Nbg_194;194;35278;56;9031224
wzg.wzg_99_as10_0350_rs_lsa2_132.m.de;;132;38738;35;9916963
wzg.wzg_99_18185_stg_bl1_231.m.de;WWQ_99.X2_231;231;38739;165;9917349
wzg.wzg99-710-stg_b3_67.m.de;;67;38745;4;9918724
wzg.wzg99-260-sbg_w2_39.m.de;;39;38707;6;9908998
wzg.wzg_9_499015_mch_w1_226.m.de;;226;3587;213;918485
aq.aqwwq08-pas.m.de;;0;36742;117;9406069
aq.aq_8_7100_stg.m.de;;0;3145;10;805130
wzg.wzg_96_160770_lin_z131_b_l_162.m.de;;162;37577;6;9619718
wzg.wzg_96_146848_mch_dlz2_18.m.de;;18;37575;186;9619386
wzg.aq_96_169925_mch_c2_74.m.de;;74;37538;200;9609928
wzg.wzg_9_508400_nbg_c2_74.m.de;WZG_AQ_9_508400_Nbg_74;74;3550;144;908944
wzg.aqb15_mch_c1_105.m.de;;105;3192;158;817310
wzg.wzg_96_159170_lin_dlz4_gv_145.m.de;;145;37576;227;9619683
wzg.wzg_9_489350_mch_wvlt1_163.m.de;WZG_AQ_9_489350_Mch_163;163;3585;253;918013
wzg.wzg_99_14110_stg_c2_74.m.de;;74;38738;119;9917047
wzg.aq_94_109969_pas_d2_136.m.de;;136;36752;16;9408528
wzg.wzg_8_8010_mch_wta6_6.m.de;;6;3149;127;806271
wzg.aqb21_mch_c1_105.m.de;;105;3192;65;817217
aq.wwq_b2_askre_1556_bc.m.de;;0;37172;31;9516063
wzg.cluster_aq99-155-sbg_193.m.de;;193;38704;229;9908453
wzg.cluster_aqaq06-mch_193.m.de;;193;36781;192;9416128
aq.aq_a7_961_045_fue.m.de;;0;2812;28;719900
wzg.wzg_96_146848_mch_lsa2_gv_162.m.de;;162;37575;186;9619386
aq.aq_b17_760_0480_aug.m.de;;0;6704;245;1716469
wzg.wzg_99_11680_stg_lsa_3_132.m.de;;132;38737;193;9916865
wzg.wzg_92_akneuf_1174_um_w3_36.m.de;WWQ_92_AK_Neuf_1174_UM_36;36;36001;155;9216411
aq.wwq_9_511350_mch.m.de;;0;3590;46;919086
wzg.wzg_99_10812_sbg_dlz3_11.m.de;;11;38698;110;9906798
wzg.wzg92-200-deg_w2_2.m.de;;2;35963;90;9206618
wzg.wzg9-260-nbg_b2_66.m.de;WZG_AQ9_260_Nbg_66;66;35278;56;9031224
wzg.wzg_9_508590_mch_c1_105.m.de;WZG_AQ_9_508590_Mch_105;105;3589;166;918950
aq.aq_99_2927_sbg.m.de;;0;38735;55;9916215
wzg.wzg_96_154250_lin_dlz3_gv_3.m.de;;3;37576;102;9619558
wzg.wzg_99_9140_sbg_b2_r_161.m.de;;161;38697;244;9906676
wzg.dlz_99_3434_sbg_dlz2_6.m.de;;6;38735;112;9916272
wzg.wzgaq116-pas_a3_3.m.de;;3;36742;227;9406179
wzg.cluster_aq_99_5125_sbg_198.m.de;;198;38735;225;9916385
wzg.wzg9-310-nbg_a1_1.m.de;WZG_AQ9_310_Nbg_1;1;35277;164;9031076
wzg.wzg_9_483013_nbg_w2_226.m.de;;226;3545;187;907707
wzg.wzg_9_483013_nbg_w1_225.m.de;;225;3545;187;907707
aq.aq_a7_957_128_ulm.m.de;;0;2772;158;709790
wzg.aqb28_mch_a3_35.m.de;;35;3191;220;817116
aq.aq_8_8700_stg.m.de;;0;3145;40;805160
wzg.wzg92-010-deg_a1_1.m.de;;1;35961;20;9206036
wzg.wzg9-740-mch_w15_50.m.de;WWQ_9740_50;50;35669;28;9131292
wzg.wzg92-250-mch_a2_2.m.de;;2;36002;158;9216670
wzg.wzg_9_489247_nbg_wvlt1_131.m.de;WZG_AQ_9_489247_Nbg_131;131;3546;236;908012
wzg.cluster_aq_b2n_009600_mch_cluster_194.m.de;;194;848;219;217307
wzg.cluster_aq_96_145861_mch_194.m.de;;194;37575;172;9619372
wzg.wzg_99_26020_sbg_a2_34.m.de;;34;38741;229;9917925
wzg.wzg_99_ak8_530_be_a1_162.m.de;;162;38697;57;9906489
wzg.wzg92-570-mch_b2_98.m.de;;98;36001;253;9216509
aq.aq_b2n_007379_mch.m.de;;0;848;188;217276
wzg.wzg_99a_104300_stg_a2_8.m.de;;8;38737;39;9916711
aq.aq_99_3674_sbg.m.de;;0;38735;112;9916272
wzg.wzg_9_505750_mch_b3_99.m.de;WZG_AQ_9_505750_Mch_99;99;3589;28;918812
wzg.wzg_99_10010_sbg_c2_l_164.m.de;;164;38698;64;9906752
wzg.cluster_aq_8_7100_stg_193.m.de;;193;3145;10;805130
wzg.wzg99-714-stg_a1_1.m.de;;1;38744;200;9918664
wzg.cluster_aqmo94_2-mch_193.m.de;;193;36782;72;9416264
wzg.wzg_96_146145_mch_lsa2_2.m.de;;2;37575;178;9619378
wzg.wzg99-020-sbg_b1_97.m.de;;97;38699;195;9907139
wzg.aqq249_sbg_a2_2.m.de;;2;3161;199;809415
wzg.wzg_96_146350_mch_lsa2_132.m.de;;132;37575;186;9619386
wzg.wzg_b2n_005935_gap_a1_161.m.de;;161;809;150;207254
wzg.wzg_9_490336_mch_a3_35.m.de;WZG_AQ_9_490336_Mch_35;35;3586;44;918060
wzg.wzg_96_154233_lin_a2_162.m.de;;162;37576;102;9619558
wzg.wzg_99_26825_stg_b2_66.m.de;;66;38703;21;9907989
wzg.wzg_96_154530_lin_lsa1_178.m.de;;178;37576;118;9619574
wzg.wzg_8_5900_stg_c1_105.m.de;;105;3144;244;805108
aq.aq9-794-mch.m.de;;0;3578;228;916196
wzg.wzg_96_159650_lin_dlz4_35.m.de;;35;37576;234;9619690
aq.aq_b2n_008423_gap.m.de;;0;809;181;207285
wzg.wzg_9_477875_mch_a3_35.m.de;WZG_AQ_9_477875_Mch_35;35;3583;207;917455
wzg.aqb29_mch_b2_98.m.de;;98;3191;203;817099
wzg.wzg_99_2949_lin_c2_106.m.de;;106;38696;45;9906221
wzg.cluster_aqb16_mch_h_193.m.de;;193;3192;145;817297
wzg.wzg_99_11600_stg_a1_1.m.de;;1;38737;188;9916860
wzg.cluster_aq_9_489350_mch_193.m.de;AQ_AQ_9_489350_Mch_193;193;3585;253;918013
wzg.aqb22a_mch_pw1_161.m.de;;161;3192;42;817194
wzg.wzg_9_502250_mch_dlz1_41.m.de;WZG_AQ_9_502250_Mch_41;41;3588;113;918641
wzg.dlz_99_3728_lin_dlz3_35.m.de;;35;38696;96;9906272
wzg.cluster_aq_9_477875_mch_193.m.de;AQ_AQ_9_477875_Mch_193;193;3583;207;917455
wzg.cluster_aq_99_11124_stg_195.m.de;;195;38737;126;9916798
wzg.wzg92-440-mch_a2_34.m.de;;34;36003;102;9216870
wzg.aqq87_sbg_a3_3.m.de;;3;3153;198;807366
wzg.cluster_aqq48_sbg_h_193.m.de;;193;3153;36;807204
wzg.wzg99-305-sbg_c1_172.m.de;;172;38709;5;9909509
wzg.wzg_96_147050_lin_lsa2_34.m.de;;34;37575;201;9619401
wzg.aqq37_sbg_a1_7.m.de;;7;3152;248;807160
wzg.wwq_9_510820_mch_cl1_193.m.de;WWQ_9584;193;3590;20;919060
wzg.wzg99-063-stg_w7_40.m.de;WWQ_99063_40;40;38701;165;9907621
wzg.aq_a7_960_120_ulm_b1_131.m.de;;131;2772;249;709881
wzg.aqb23_mch_a1_33.m.de;;33;3192;39;817191
wzg.wzg99-072-stg_w7_40.m.de;WWQ_99072_40;40;38701;222;9907678
aq.aq92-586-mch.m.de;;0;36001;181;9216437
wzg.wzg9-630-mch_c1_105.m.de;WZG_AQ9_630_Mch_105;105;35668;12;9131020
aq.aq_8_12300_mch.m.de;;0;3150;15;806415
wzg.cluster_aqq83_sbg_h_193.m.de;;193;3153;183;807351
wzg.cluster_aq_99_4616_lin_199.m.de;;199;38696;209;9906385
wzg.wzg99-260-sbg_w1_38.m.de;;38;38707;6;9908998
wzg.wzg8-140-mch_w1_34.m.de;AQ8O_140_Mch_34;34;3149;180;806324
wzg.wzg_99_2927_sbg_a3_3.m.de;;3;38735;55;9916215
wzg.wzg_b2_askre_1556_bc_pw3_3.m.de;;3;37172;31;9516063
wzg.wzg_99_10170_lin_a2_4.m.de;;4;38737;82;9916754
wzg.wzg9-830-mch_wta1_33.m.de;;33;35670;125;9131645
wzg.wzg_b2n_006916_gap_lsa2_170.m.de;;170;809;163;207267
wzg.wzg99-860-stg_a3_3.m.de;;3;38739;1;9917185
wzg.wzg_96_159650_lin_dlz3_34.m.de;;34;37576;234;9619690
wzg.cluster_aq_99_18185_stg_194.m.de;WWQ_99.X2;194;38739;165;9917349
wzg.wzg8-140-mch_w4_37.m.de;AQ8O_140_Mch_37;37;3149;180;806324
wzg.wzg_99_2927_sbg_c2_74.m.de;;74;38735;55;9916215
aq.aq_b2n_009000_mch.m.de;;0;848;211;217299
aq.aqq259_mch_h.m.de;;0;3162;162;809634
wzg.wzg_9_499925_nbg_dlz1_1.m.de;WZG_AQ_9_499925_Nbg_1;1;3548;242;908530
wzg.wzg_9_486950_mch_wvlt1_163.m.de;WZG_AQ_9_486950_Mch_163;163;3585;137;917897
wzg.wzg92-300-deg_a1_1.m.de;;1;35964;20;9206804
wzg.wzg_96_as33_0160_tz_c1_105.m.de;;105;37562;132;9616004
wzg.wzg_99_11124_stg_a1_163.m.de;;163;38737;126;9916798
wzg.wzg9-789-mch_w7_43.m.de;;43;35670;16;9131536
wzg.aqb13_mch_a1_33.m.de;;33;3192;183;817335
wzg.wzg9-610-mch_b1_98.m.de;WZG_AQ9_610_Mch_98;98;35667;224;9130976
wzg.aqq29_sbg_c2_74.m.de;;74;3152;181;807093
wzg.wzg99-860-stg_c1_73.m.de;;73;38739;1;9917185
wzg.wzg99510_stg_b1_65.m.de;;65;38749;182;9919926
wzg.wzg_96_161485_mch_pw9_9.m.de;;9;37524;225;9606369
wzg.cluster_aqaq11-pas_194.m.de;;194;36742;86;9406038
wzg.wzg_9_505300_nbg_dlz1_9.m.de;WZG_AQ_9_505300_Nbg_9;9;3549;249;908793
wzg.aq_96_169925_mch_a1_1.m.de;;1;37538;200;9609928
wzg.wzg8-110-mch_w3_36.m.de;AQ8O_110_Mch_36;36;3149;234;806378
wzg.cluster_aq99-260-sbg_pw1_195.m.de;;195;38707;6;9908998
wzg.wzg_92_3720_mch_w5_230.m.de;WWQ_92372_230;230;36000;112;9216112
wzg.wzg_92_3210_mch_w2_227.m.de;WWQ_92321_227;227;36000;85;9216085
wzg.aq_94_109194_mch_text1_97.m.de;;97;36791;14;9418510
wzg.wzg_99_26545_stg_pw10_133.m.de;;133;38702;255;9907967
wzg.wzg_b2n_006052_mch_led_ww1_131.m.de;;131;848;166;217254
wzg.wzgaq194-mch_cl1_194.m.de;WWQ94_194_Mch;194;36782;55;9416247
wzg.cluster_aqq265_sbg_h_193.m.de;;193;3163;2;809730
aq.aq_96_140086_lin.m.de;;0;37575;36;9619236
wzg.wzg99-880-stg_w2_2.m.de;;2;38699;77;9907021
wzg.dlz_96_139930_lin_dlz2_gv_10.m.de;;10;37575;36;9619236
aq.aqq261_mch_h.m.de;;0;3162;202;809674
wzg.wzg9-180-nbg_a1_130.m.de;WZG_AQ9_180_Nbg_130;130;35278;208;9031376
aq.aq9-99-a10-sbg.m.de;;0;38702;17;9907729
aq.aq_9_490310_nbg.m.de;;0;3547;32;908064
wzg.cluster_aq_9_499865_mch_193.m.de;AQ_AQ_9_499865_Mch_193;193;3588;1;918529
wzg.wzg_99_27350_stg_bl1_25.m.de;;25;38703;59;9908027
wzg.aqq37_sbg_a3_2.m.de;;2;3152;248;807160
wzg.wzg_99_10155_sbg_lsa3_35.m.de;;35;38698;64;9906752
wzg.cluster_aqrg203-mch_193.m.de;;193;36782;19;9416211
wzg.dlz_96_139930_mch_dlz2_gv_42.m.de;;42;37575;35;9619235
wzg.aqq253_sbg_b1_65.m.de;;65;3162;5;809477
wzg.cluster_lsa_94_109984_pas_198.m.de;;198;36752;16;9408528
wzg.wzg99-800-stg_a2_2.m.de;;2;38741;87;9917783
wzg.wzg_99_10170_stg_a1_1.m.de;;1;38737;82;9916754
wzg.aq_a7_958_035_ulm_a1_1.m.de;;1;2772;190;709822
aq.aq_99a_101408_stg.m.de;;0;38709;135;9909639
wzg.cluster_aq_99_10812_sbg_198.m.de;;198;38698;110;9906798
wzg.wzg8-130-mch_w4_37.m.de;AQ8O_130_Mch_37;37;3149;209;806353
wzg.wzg_99_29220_stg_led1_129.m.de;;129;38742;221;9918173
wzg.wzg99-003-sbg_bl1_4.m.de;;4;38737;215;9916887
wzg.aqq45_sbg_a2_1.m.de;;1;3153;22;807190
aq.aq92-410-mch.m.de;;0;36003;245;9217013
aq.aq_b2n_006434_gap.m.de;;0;809;156;207260
wzg.wzg_96_140129_lin_lsa2_164.m.de;;164;37575;36;9619236
wzg.cluster_aqq245_sbg_h_193.m.de;;193;3161;157;809373
wzg.aqq11_sbg_c1_106.m.de;;106;38738;52;9916980
wzg.cluster_aq_96_139409_lin_193.m.de;;193;37575;23;9619223
wzg.wzg99-670-stg_w11_12.m.de;AQ99-670-Stg_12;12;38745;132;9918852
wzg.wzg99-860-stg_b1_65.m.de;;65;38739;1;9917185
wzg.wzg_99_2949_lin_a2_34.m.de;;34;38696;45;9906221
wzg.wzg92-550-mch_a2_34.m.de;;34;36002;43;9216555
aq.aq_92_2430_deg.m.de;;0;35961;55;9206071
wzg.aq_a7_958_183_ulm_bl1_25.m.de;;25;2772;190;709822
wzg.wzgaq116-pas_a1_1.m.de;;1;36742;227;9406179
aq.aq99-728-stg.m.de;;0;38744;60;9918524
wzg.wzg_8_7430_mch_wta6_6.m.de;;6;3149;109;806253
aq.aq_92_2900_deg.m.de;;0;35961;70;9206086
wzg.wzg_99_27350_stg_pw6_129.m.de;;129;38703;59;9908027
wzg.wzg9-780-mch_p_a2_42.m.de;WZG_AQ9_780_Mch_P_42;42;35669;97;9131361
wzg.aqb22_mch_a2_34.m.de;;34;3192;52;817204
wzg.wzg_96_140129_lin_lsa1_163.m.de;;163;37575;36;9619236
wzg.wzg_96_162376_mch_pw4_4.m.de;;4;37524;230;9606374
wzg.wzg_96_153990_lin_dlz4_gv_146.m.de;;146;37576;102;9619558
wzg.wzg99-640-stg_a3_4.m.de;;4;38745;195;9918915
wzg.wzg_9_adholl_0420_om_a1_179.m.de;WZG_AQ_9_ADHoll_0420_OM_179;179;3584;155;917659
wzg.dlz_99_11440_stg_dlz1_33.m.de;;33;38737;188;9916860
aq.aq_b2n_006546_gap.m.de;;0;809;156;207260
wzg.dlz_96_146600_mch_dlz2_10.m.de;;10;37575;186;9619386
wzg.cluster_aq92-590-mch_p_193.m.de;;193;36001;165;9216421
wzg.wzg9-345-nbg_w6_6.m.de;WWQ_9345_6;6;3541;246;906742
wzg.wzg99-811-stg_a3_3.m.de;;3;38740;193;9917633
wzg.cluster_aq_b2n_008648_gap_cluster_195.m.de;;195;809;189;207293
wzg.wzg92-460-mch_b1_97.m.de;;97;36003;46;9216814
wzg.aqq213_sbg_a1_1.m.de;;1;3160;47;809007
wzg.wzg99510_stg_c1_73.m.de;;73;38749;182;9919926
wzg.wzgaq08-mch_a3_35.m.de;;35;36781;161;9416097
aq.aq_96_154790_lin.m.de;;0;37576;124;9619580
wzg.wzg_99a_104508_mch_lsa2_170.m.de;;170;38748;252;9919740
wzg.cluster_wwq_96_171060_mch_194.m.de;;194;37538;227;9609955
wzg.wzg99d10_stg_b1_68.m.de;;68;38749;182;9919926
wzg.aq_a7_957_393_ulm_dlz1_9.m.de;;9;2772;178;709810
wzg.wzg_99_25377_sbg_a1_33.m.de;;33;38741;183;9917879
wzg.wzg_99_25377_at_sbg_c1_107.m.de;;107;38741;183;9917879
wzg.wzg99-714-stg_b1_65.m.de;;65;38744;200;9918664
wzg.wzg_b2n_008005_mch_lsa_gv_163.m.de;;163;848;197;217285
wzg.wzgwwq08-pas_wta3_228.m.de;WWQ94_008_Pas_228;228;36742;117;9406069
wzg.wzg_99_730_sbg_c2_74.m.de;;74;38734;146;9916050
wzg.cluster_aq99-9-b10-stg_196.m.de;;196;38741;146;9917842
wzg.wzg_b2n_008750_gap_dlz1_49.m.de;;49;809;189;207293
wzg.aqb18_mch_a2_34.m.de;;34;3192;113;817265
wzg.wzg99-190-sbg_a3_35.m.de;;35;38705;92;9908572
wzg.wzg_96_138841_mch_a1_2.m.de;;2;37575;10;9619210
wzg.wzg99-820-stg_a2_2.m.de;;2;38740;90;9917530
wzg.wzg99-640-stg_b3_67.m.de;;67;38745;195;9918915
wzg.aq_96_169925_mch_a3_3.m.de;;3;37538;200;9609928
wzg.wzg_96_154790_lin_a2_34.m.de;;34;37576;124;9619580
wzg.wzg_b2n_006563_mch_dlz2_2.m.de;;2;848;173;217261
wzg.aqb10_mch_a3_35.m.de;;35;3192;222;817374
aq.aqb17_mch_h.m.de;;0;3192;128;817280
aq.aq_b2n_007449_mch.m.de;;0;848;188;217276
aq.aqq13_sbg_e.m.de;;0;3152;173;807085
aq.aq92-630-mch.m.de;;0;36001;9;9216265
wzg.cluster_aqq275_sbg_h_193.m.de;;193;3163;120;809848
aq.portal_a7_957_863_ulm_gv.m.de;;0;2772;177;709809
wzg.dlz_96_147050_mch_dlz1_gv_41.m.de;;41;37575;201;9619401
wzg.wzg_b2n_006400_gap_led2_gv_129.m.de;;129;809;156;207260
wzg.aqq37_sbg_c3_74.m.de;;74;3152;248;807160
wzg.wzg_b2n_005933_gap_lsa_r_171.m.de;;171;809;150;207254
wzg.aqq259_mch_a1_33.m.de;;33;3162;162;809634
wzg.wzgaq196-mch_w1_1.m.de;;1;36782;39;9416231
wzg.cluster_aq_96_146162_mch_196.m.de;;196;37575;178;9619378
wzg.wzg_96_159170_lin_dlz3_34.m.de;;34;37576;227;9619683
wzg.cluster_aq_99_10155_sbg_195.m.de;;195;38698;64;9906752
wzg.wzg_99_ak8_700_uf_b1_99.m.de;;99;38697;57;9906489
wzg.aqq29_sbg_b2_66.m.de;;66;3152;181;807093
wzg.cluster_aq9-700-mch_193.m.de;WWQ_9700;193;35668;192;9131200
aq.aq99-732-stg.m.de;;0;38743;227;9918435
wzg.wzg92-117-deg_a1_1.m.de;;1;35962;123;9206395
wzg.wzg_96_171584_mch_pw1_1.m.de;;1;37538;239;9609967
wzg.wzg9-650-mch_a3_35.m.de;WZG_AQ9_650_Mch_35;35;35668;62;9131070
wzg.cluster_aq_99_ak8_530_be_197.m.de;;197;38697;57;9906489
wzg.aq_a7_957_393_ulm_dlz2_10.m.de;;10;2772;178;709810
wzg.wzg99-590-stg_c1_73.m.de;;73;38746;105;9919081
wzg.wzg_99_27814_sbg_b3_99.m.de;;99;38742;107;9918059
wzg.wzg_99_5446_lin_c2_106.m.de;;106;38696;230;9906406
wzg.cluster_aqaq202c-mch_197.m.de;;197;36782;37;9416229
wzg.wzg_9_503930_nbg_c1_73.m.de;WZG_AQ_9_503930_Nbg_73;73;3549;182;908726
wzg.wzg_96_147221_lin_b1_97.m.de;;97;37575;205;9619405
wzg.cluster_aq99-710-stg_194.m.de;;194;38745;4;9918724
wzg.wzg92-588-mch_w2_35.m.de;WWQ_92588_35;35;36001;173;9216429
wzg.aqq23_sbg_a2_34.m.de;;34;42644;62;10916926
wzg.cluster_aq_99_as6_230_sz_193.m.de;;193;38695;202;9906122
wzg.wzg92-696-mch_w3_4.m.de;WWQ_92696_4;4;36000;23;9216023
wzg.wzg92-470-mch_b1_97.m.de;;97;36002;250;9216762
wzg.aqq67_sbg_c2_74.m.de;;74;3153;135;807303
wzg.cluster_aqwwq11-pas_196.m.de;WWQ94_011_Pas;196;36742;145;9406097
wzg.wzg92-290-deg_c1_73.m.de;;73;35963;224;9206752
wzg.cluster_aq92-460-mch_193.m.de;;193;36003;46;9216814
wzg.wzg_b2n_008550_gap_dlz2_gv_2.m.de;;2;809;189;207293
wzg.wzg_99_3312_lin_b1_167.m.de;;167;38696;96;9906272
wzg.cluster_aqq215_mch_h_193.m.de;;193;3199;66;819010
wzg.wzg_9_498180_nbg_c1_73.m.de;WZG_AQ_9_498180_Nbg_73;73;3548;159;908447
wzg.wzg9-750-mch_a2_34.m.de;WZG_AQ9_750_Mch_34;34;35669;54;9131318
aq.aq_b2n_008364_gap.m.de;;0;809;181;207285
aq.aqaq115a-pas.m.de;;0;36742;188;9406140
wzg.wzg9-166-nbg_c2_75.m.de;WZG_AQ9_166_Nbg_75;75;35279;46;9031470
aq.aqaq08-mch.m.de;;0;36781;161;9416097
wzg.aq_a7_962_044_fue_b1_163.m.de;;163;2812;61;719933
