AB_EAID4Vergleich	BAB	FAHRTRICHTUNG	BABKM	TYP	ID	NAME	LOC	DIST	FG	DE	PORT	SLAVE	EAK	EA	KOMMENTAR	TLSTYP	EAID	HERSTELLER	IFACEKEY	MAKRO	FAHRSTREIFEN	WZGTYP	LATITUDE	LONGITUDE	AB_ID	AB_4ID	AB_ROUTE	AB_ANZEIGEPRINZIP	AB_STEUERUNG	AB_ZS	AB_FAHRTRICHTUNG	AB_TLSTYP	AB_FAHRBAHNBREITE	AB_AQTYP	AB_ASPICT	AB_ASFLIP	AB_ENDE	Quelldatei	Tabellenblatt	Status	CSV-Filter	a	b	c	d	e	f	g	h	i	j	k	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
																																												FS-Bezug	FS-Bezug	WVZ-Typ	Anschluss-Nr.		Beschriftung    für BuV Oberfläche	Fa.-Ri    (N,S,O,W)	WGS 84 (rechter FB-Rand)						Logische Adressen			Physikalische Adresse							
59488207873	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	1	221	5	33	1				6		AB	11	A	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A1	A1	A		6							WZGx	WZG_9_483200_Nbg_A1		4	1			33	1		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220		
59488207874	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	2	221	5	33	2				6		AB	13	A	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A2	A2	A		6							WZGx	WZG_9_483200_Nbg_A2		4	2			33	2		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
59488207875	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	3	221	5	33	3				6		AB	15	A	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A3	A3	A		6							WZGx	WZG_9_483200_Nbg_A3		4	3			33	3		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
59488207876	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	4	221	5	33	4				6		AB	17	A	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A4	A4	A		6							WZGx	WZG_9_483200_Nbg_A4		4	4			33	4		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82		
59488207881	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	9	221	5	33	5				6		AB	11	C	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	112	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	ZA	DLZ1	DLZ		6							WZGx	WZG_9_483200_Nbg_DLZ1		4	9			33	5		112		
59488207937	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	65	221	5	33	6				6		AB	12	B	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B1	B1	B		6							WZGx	WZG_9_483200_Nbg_B1		4	65			33	6		1,3,4,8,9,31,32,51,52,53		
59488207938	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	66	221	5	33	7				6		AB	14	B	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B2	B2	B		6							WZGx	WZG_9_483200_Nbg_B2		4	66			33	7		1,3,4,8,9,31,32,51,52,53		
59488207939	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	67	221	5	33	8				6		AB	16	B	48.571	11.5926	AQ_9_483200_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B3	B3	B		6							WZGx	WZG_9_483200_Nbg_B3		4	67			33	8		1,3,4,8,9,31,32,51,52,53		
59488207945	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	73	221	5	33	9				6		AB	12	C	48.571	11.5926	AQ_9_483200_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C1	C1	C		6							WZGx	WZG_9_483200_Nbg_C1		4	73			33	9		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
59488207946	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	74	221	5	33	10				6		AB	14	C	48.571	11.5926	AQ_9_483200_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C2	C2	C		6							WZGx	WZG_9_483200_Nbg_C2		4	74			33	10		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
59488207947	A9	N	483,200	AQ	AQ_9_483200_Nbg	AQ_9_483200_Nbg	3545	198	4	75	221	5	33	11				6		AB	16	C	48.571	11.5926	AQ_9_483200_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C3	C3	C		6							WZGx	WZG_9_483200_Nbg_C3		4	75			33	11		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
59488208385	A9	N	483,200		BMS_9_483230_Nbg_Netz	BMS_9_483230_Nbg_Netz	3545	198	6	1	221	5	32	1				6							BMS_9_483230_Nbg_Netz						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Netz	BMS_9_483230_Nbg_Netz		6	1			32	1				
59488208386	A9	N	483,200		BMS_9_483230_Nbg_Temp	BMS_9_483230_Nbg_Temp	3545	198	6	2	221	5	32	2				6							BMS_9_483230_Nbg_Temp						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Temp	BMS_9_483230_Nbg_Temp		6	2			32	2				
59488208387	A9	N	483,200		BMS_9_483230_Nbg_Tuer	BMS_9_483230_Nbg_Tuer	3545	198	6	3	221	5	32	3				6							BMS_9_483230_Nbg_Tuer						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Tuer	BMS_9_483230_Nbg_Tuer		6	3			32	3				
59488207810	A9	N	483,200		GMA_9_483200_Nbg	GMA_9_483200_Nbg	3545	198	3	194	221	5	33					6							GMA_9_483200_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483200	GMA	GMA_9_483200_Nbg											
59488207617	A9	N	483,200		WUD_9_483200_Nbg_HK	WUD_9_483200_Nbg_HK	3545	198	3	1	221	5	33	1				6							WUD_9_483200_Nbg_HK						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_HK	WUD_9_483200_Nbg_HK		3	1			33	1				
59488207618	A9	N	483,200		WUD_9_483200_Nbg_NS	WUD_9_483200_Nbg_NS	3545	198	3	2	221	5	33	2				6							WUD_9_483200_Nbg_NS						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_NS	WUD_9_483200_Nbg_NS		3	2			33	2				
59488207619	A9	N	483,200		WUD_9_483200_Nbg_NI	WUD_9_483200_Nbg_NI	3545	198	3	3	221	5	33	3				6							WUD_9_483200_Nbg_NI						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_NI	WUD_9_483200_Nbg_NI		3	3			33	3				
59488207620	A9	N	483,200		WUD_9_483200_Nbg_RLF	WUD_9_483200_Nbg_RLF	3545	198	3	4	221	5	33	4				6							WUD_9_483200_Nbg_RLF						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RLF	WUD_9_483200_Nbg_RLF		3	4			33	4				
59488207621	A9	N	483,200		WUD_9_483200_Nbg_LT	WUD_9_483200_Nbg_LT	3545	198	3	5	221	5	33	5				6							WUD_9_483200_Nbg_LT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_LT	WUD_9_483200_Nbg_LT		3	5			33	5				
59488207622	A9	N	483,200		WUD_9_483200_Nbg_TPT	WUD_9_483200_Nbg_TPT	3545	198	3	6	221	5	33	6				6							WUD_9_483200_Nbg_TPT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TPT	WUD_9_483200_Nbg_TPT		3	6			33	6				
59488207809	A9	S	483,215		GMA_9_483215_Mch	GMA_9_483215_Mch	3545	198	3	193	221	5	36					6							GMA_9_483215_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	483215	GMA	GMA_9_483215_Mch											
59488207665	A9	S	483,215		WUD_9_483215_Mch_FBZ	WUD_9_483215_Mch_FBZ	3545	198	3	49	221	5	36	1				6							WUD_9_483215_Mch_FBZ						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBZ	WUD_9_483215_Mch_FBZ		3	49			36	1				
59488207666	A9	S	483,215		WUD_9_483215_Mch_WFD	WUD_9_483215_Mch_WFD	3545	198	3	50	221	5	36	2				6							WUD_9_483215_Mch_WFD						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_WFD	WUD_9_483215_Mch_WFD		3	50			36	2				
59488207667	A9	S	483,215		WUD_9_483215_Mch_RS	WUD_9_483215_Mch_RS	3545	198	3	51	221	5	36	3				6							WUD_9_483215_Mch_RS						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RS	WUD_9_483215_Mch_RS		3	51			36	3				
59488207668	A9	S	483,215		WUD_9_483215_Mch_TSK	WUD_9_483215_Mch_TSK	3545	198	3	52	221	5	36	4				6							WUD_9_483215_Mch_TSK						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SK	WUD_9_483215_Mch_TSK		3	52			36	4				
59488207669	A9	S	483,215		WUD_9_483215_Mch_FBT	WUD_9_483215_Mch_FBT	3545	198	3	53	221	5	36	5				6							WUD_9_483215_Mch_FBT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBT	WUD_9_483215_Mch_FBT		3	53			36	5				
59488207670	A9	S	483,215		WUD_9_483215_Mch_GT	WUD_9_483215_Mch_GT	3545	198	3	54	221	5	36	6				6							WUD_9_483215_Mch_GT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_GT	WUD_9_483215_Mch_GT		3	54			36	6				
59488207810	A9	N	483,215		GMA_9_483215_Nbg	GMA_9_483215_Nbg	3545	198	3	194	221	5	34					6							GMA_9_483215_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483215	GMA	GMA_9_483215_Nbg											
59488207633	A9	N	483,215		WUD_9_483215_Nbg_FBZ	WUD_9_483215_Nbg_FBZ	3545	198	3	17	221	5	34	1				6							WUD_9_483215_Nbg_FBZ						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBZ	WUD_9_483215_Nbg_FBZ		3	17			34	1				
59488207634	A9	N	483,215		WUD_9_483215_Nbg_WFD	WUD_9_483215_Nbg_WFD	3545	198	3	18	221	5	34	2				6							WUD_9_483215_Nbg_WFD						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_WFD	WUD_9_483215_Nbg_WFD		3	18			34	2				
59488207635	A9	N	483,215		WUD_9_483215_Nbg_RS	WUD_9_483215_Nbg_RS	3545	198	3	19	221	5	34	3				6							WUD_9_483215_Nbg_RS						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RS	WUD_9_483215_Nbg_RS		3	19			34	3				
59488207636	A9	N	483,215		WUD_9_483215_Nbg_TSK	WUD_9_483215_Nbg_TSK	3545	198	3	20	221	5	34	4				6							WUD_9_483215_Nbg_TSK						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SK	WUD_9_483215_Nbg_TSK		3	20			34	4				
59488207637	A9	N	483,215		WUD_9_483215_Nbg_FBT	WUD_9_483215_Nbg_FBT	3545	198	3	21	221	5	34	5				6							WUD_9_483215_Nbg_FBT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBT	WUD_9_483215_Nbg_FBT		3	21			34	5				
59488207638	A9	N	483,215		WUD_9_483215_Nbg_GT	WUD_9_483215_Nbg_GT	3545	198	3	22	221	5	34	6				6							WUD_9_483215_Nbg_GT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_GT	WUD_9_483215_Nbg_GT		3	22			34	6				
59488207810	A9	N	483,230		NMG_9_483230_Nbg	NMG_9_483230_Nbg	3545	198	3	194	221	5	35					6							NMG_9_483230_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483230	GMA	NMG_9_483230_Nbg											
59488207623	A9	N	483,230		WUD_9_483230_Nbg_SW	WUD_9_483230_Nbg_SW	3545	198	3	7	221	5	35	1				6							WUD_9_483230_Nbg_SW						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SW	WUD_9_483230_Nbg_SW		3	7			35	1				
59488206848	A9	N	483,230			0	3545	198					0	0				6													N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6																			
59488993280	A9	N	483,495		SST_9_483495_Nbg	SST_9_483495_Nbg	3545	210			221	6						6													N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483495	SST	SST_9_483495_Nbg	907730,0DD9D2			221	6						
59488994498	A9	N	483,465		WWQ_9_483465_Nbg	WWQ_9_483465_Nbg	3545	210	4	194	221	6	33	0				6					NV	NV	WWQ_9_483465_Nbg_194	194					N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483465	AQx	WWQ_9_483465_Nbg							0				
59488994529	A9	N	483,465		WWQ_9_483465_Nbg	WWQ_9_483465_Nbg	3545	210	4	225	221	6	33	1				6		AB	21	WWW			WWQ_9_483465_Nbg_194			a	2	241,242,243	N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls				a	2	W1	W1	WWW		6							WZGx	WZG_9_483465_Nbg_W1		4	225			33	1		241,242,243		
59488994530	A9	N	483,465		WWQ_9_483465_Nbg	WWQ_9_483465_Nbg	3545	210	4	226	221	6	33	2				6		AB	21	WWW			WWQ_9_483465_Nbg_194			a	2	241,242,243	N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls				a	2	W2	W2	WWW		6							WZGx	WZG_9_483465_Nbg_W2		4	226			33	2		241,242,243		
59488994817	A9	N	483,465		BMS_9_483495_Nbg_Netz	BMS_9_483495_Nbg_Netz	3545	210	6	1	221	6	32	1				6							BMS_9_483495_Nbg_Netz						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Netz	BMS_9_483495_Nbg_Netz		6	1			32	1				
59488994818	A9	N	483,465		BMS_9_483495_Nbg_Temp	BMS_9_483495_Nbg_Temp	3545	210	6	2	221	6	32	2				6							BMS_9_483495_Nbg_Temp						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Temp	BMS_9_483495_Nbg_Temp		6	2			32	2				
59488994819	A9	N	483,465		BMS_9_483495_Nbg_Tuer	BMS_9_483495_Nbg_Tuer	3545	210	6	3	221	6	32	3				6							BMS_9_483495_Nbg_Tuer						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Tuer	BMS_9_483495_Nbg_Tuer		6	3			32	3				
59488993280	A9	N	483,465			0	3545	210					0	0				6													N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6																			
59490631680	A9	N	484,000		SST_9_484000_Nbg	SST_9_484000_Nbg	3545	235			221	7						6													N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	484000	SST	SST_9_484000_Nbg	907755,0DD9EB			221	7						
59490632898	A9	N	483,970		WWQ_9_483970_Nbg	WWQ_9_483970_Nbg	3545	235	4	194	221	7	33	0				6					NV	NV	WWQ_9_483970_Nbg_194	194					N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	483970	AQx	WWQ_9_483970_Nbg							0				
59490632929	A9	N	483,970		WWQ_9_483970_Nbg	WWQ_9_483970_Nbg	3545	235	4	225	221	7	33	1				6		AB	21	WWW			WWQ_9_483970_Nbg_194			a	2	241,242,243	N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls				a	2	W1	W1	WWW		6							WZGx	WZG_9_483970_Nbg_W1		4	225			33	1		241,242,243		
59490632930	A9	N	483,970		WWQ_9_483970_Nbg	WWQ_9_483970_Nbg	3545	235	4	226	221	7	33	2				6		AB	21	WWW			WWQ_9_483970_Nbg_194			a	2	241,242,243	N/O	194		AQTYP?				cp_a9Nord_DeKonfig_2014-05-14.xls				a	2	W2	W2	WWW		6							WZGx	WZG_9_483970_Nbg_W2		4	226			33	2		241,242,243		
59490633217	A9	N	483,970		BMS_9_484000_Nbg_Netz	BMS_9_484000_Nbg_Netz	3545	235	6	1	221	7	32	1				6							BMS_9_484000_Nbg_Netz						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Netz	BMS_9_484000_Nbg_Netz		6	1			32	1				
59490633218	A9	N	483,970		BMS_9_484000_Nbg_Temp	BMS_9_484000_Nbg_Temp	3545	235	6	2	221	7	32	2				6							BMS_9_484000_Nbg_Temp						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Temp	BMS_9_484000_Nbg_Temp		6	2			32	2				
59490633219	A9	N	483,970		BMS_9_484000_Nbg_Tuer	BMS_9_484000_Nbg_Tuer	3545	235	6	3	221	7	32	3				6							BMS_9_484000_Nbg_Tuer						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Tuer	BMS_9_484000_Nbg_Tuer		6	3			32	3				
59490631680	A9	N	483,970			0	3545	235					0	0				6													N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6																			
59492204544	A9	N	484,500	SS	SST_9_484500_Nbg	SST_9_484500_Nbg	3546	3			221	8						6					48.5599	11.5888	SST_9_484500_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	484500	SST	SST_9_484500_Nbg	907779,0DDA03			221	8						
59492204994	A9	N	484,470		MQ_9_484470_Nbg	MQ_9_484470_Nbg	3546	3	1	194	221	8	32		Radardetektor			6							MQ_9_484470_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	484470	MQx	MQ_9_484470_Nbg								Radardetektor			
59492204801	A9	N	484,470		MQ_9_484470_Nbg	MQ_9_484470_Nbg	3546	3	1	1	221	8	32	1				6							MQ_9_484470_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_484470_Nbg_H1		1	1			32	1				
59492204802	A9	N	484,470		MQ_9_484470_Nbg	MQ_9_484470_Nbg	3546	3	1	2	221	8	32	2				6							MQ_9_484470_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_484470_Nbg_H2		1	2			32	2				
59492204803	A9	N	484,470		MQ_9_484470_Nbg	MQ_9_484470_Nbg	3546	3	1	3	221	8	32	3				6							MQ_9_484470_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_484470_Nbg_H3		1	3			32	3				
59492204804	A9	N	484,470		MQ_9_484470_Nbg	MQ_9_484470_Nbg	3546	3	1	4	221	8	32	4				6							MQ_9_484470_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_484470_Nbg_H4		1	4			32	4				
59492205762	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	194	221	8	33	0				6					48.5599	11.5888	AQ_9_484470_Nbg_194	194					N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	484470	AQx	AQ_9_484470_Nbg							0				
59492205569	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	1	221	8	33	1				6		AB	11	A	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A1	A1	A		6							WZGx	WZG_9_484470_Nbg_A1		4	1			33	1		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220		
59492205570	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	2	221	8	33	2				6		AB	13	A	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A2	A2	A		6							WZGx	WZG_9_484470_Nbg_A2		4	2			33	2		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
59492205571	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	3	221	8	33	3				6		AB	15	A	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A3	A3	A		6							WZGx	WZG_9_484470_Nbg_A3		4	3			33	3		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
59492205572	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	4	221	8	33	4				6		AB	17	A	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A4	A4	A		6							WZGx	WZG_9_484470_Nbg_A4		4	4			33	4		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82		
59492205577	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	9	221	8	33	5				6		AB	11	C	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	112	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	ZA	DLZ1	DLZ		6							WZGx	WZG_9_484470_Nbg_DLZ1		4	9			33	5		112		
59492205633	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	65	221	8	33	6				6		AB	12	B	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B1	B1	B		6							WZGx	WZG_9_484470_Nbg_B1		4	65			33	6		1,3,4,8,9,31,32,51,52,53		
59492205634	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	66	221	8	33	7				6		AB	14	B	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B2	B2	B		6							WZGx	WZG_9_484470_Nbg_B2		4	66			33	7		1,3,4,8,9,31,32,51,52,53		
59492205635	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	67	221	8	33	8				6		AB	16	B	48.5599	11.5888	AQ_9_484470_Nbg_194			b	2	1,3,4,8,9,31,32,51,52,53	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B3	B3	B		6							WZGx	WZG_9_484470_Nbg_B3		4	67			33	8		1,3,4,8,9,31,32,51,52,53		
59492205641	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	73	221	8	33	9				6		AB	12	C	48.5599	11.5888	AQ_9_484470_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C1	C1	C		6							WZGx	WZG_9_484470_Nbg_C1		4	73			33	9		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
59492205642	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	74	221	8	33	10				6		AB	14	C	48.5599	11.5888	AQ_9_484470_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C2	C2	C		6							WZGx	WZG_9_484470_Nbg_C2		4	74			33	10		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
59492205643	A9	N	484,470	AQ	AQ_9_484470_Nbg	AQ_9_484470_Nbg	3546	3	4	75	221	8	33	11				6		AB	16	C	48.5599	11.5888	AQ_9_484470_Nbg_194			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	N/O	194		4sp_DLZ_NO+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C3	C3	C		6							WZGx	WZG_9_484470_Nbg_C3		4	75			33	11		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
